  0.328377E-05  0.126879E+08  0.126879E+08  0.169167E+08  0.169167E+08  0.126880E+08  0.126879E+08
  0.331125E-05  0.126879E+08  0.126879E+08  0.169167E+08  0.169167E+08  0.126880E+08  0.126879E+08
  0.333896E-05  0.126879E+08  0.126879E+08  0.169166E+08  0.169166E+08  0.126880E+08  0.126879E+08
  0.336690E-05  0.126879E+08  0.126879E+08  0.169166E+08  0.169166E+08  0.126880E+08  0.126879E+08
  0.339507E-05  0.126879E+08  0.126879E+08  0.169166E+08  0.169166E+08  0.126880E+08  0.126879E+08
  0.342349E-05  0.126879E+08  0.126879E+08  0.169166E+08  0.169166E+08  0.126880E+08  0.126879E+08
  0.345213E-05  0.126879E+08  0.126879E+08  0.169166E+08  0.169166E+08  0.126880E+08  0.126879E+08
  0.348102E-05  0.126879E+08  0.126879E+08  0.169166E+08  0.169166E+08  0.126880E+08  0.126879E+08
  0.351015E-05  0.126879E+08  0.126879E+08  0.169166E+08  0.169166E+08  0.126880E+08  0.126879E+08
  0.353952E-05  0.126879E+08  0.126879E+08  0.169166E+08  0.169166E+08  0.126880E+08  0.126879E+08
  0.356914E-05  0.126879E+08  0.126879E+08  0.169166E+08  0.169166E+08  0.126880E+08  0.126879E+08
  0.359901E-05  0.126879E+08  0.126879E+08  0.169165E+08  0.169165E+08  0.126880E+08  0.126879E+08
  0.362913E-05  0.126879E+08  0.126879E+08  0.169165E+08  0.169165E+08  0.126880E+08  0.126879E+08
  0.365950E-05  0.126879E+08  0.126879E+08  0.169165E+08  0.169165E+08  0.126880E+08  0.126879E+08
  0.369012E-05  0.126879E+08  0.126879E+08  0.169165E+08  0.169165E+08  0.126880E+08  0.126879E+08
  0.372100E-05  0.126879E+08  0.126879E+08  0.169165E+08  0.169165E+08  0.126880E+08  0.126879E+08
  0.375214E-05  0.126879E+08  0.126879E+08  0.169165E+08  0.169165E+08  0.126880E+08  0.126879E+08
