   189    0.54445E+04    0.71059E+00    0.10426E-01   -0.26198E+02
   190    0.54625E+04    0.70378E+00    0.10552E-01   -0.25180E+02
   191    0.54800E+04    0.69747E+00    0.10678E-01   -0.24136E+02
   192    0.54970E+04    0.69168E+00    0.10805E-01   -0.23068E+02
   193    0.55134E+04    0.68646E+00    0.10933E-01   -0.21976E+02
   194    0.55294E+04    0.68185E+00    0.11061E-01   -0.20860E+02
   195    0.55448E+04    0.67786E+00    0.11191E-01   -0.19720E+02
   196    0.55596E+04    0.67455E+00    0.11321E-01   -0.18557E+02
   197    0.55739E+04    0.67193E+00    0.11452E-01   -0.17371E+02
   198    0.55877E+04    0.67006E+00    0.11583E-01   -0.16163E+02
   199    0.56010E+04    0.66897E+00    0.11715E-01   -0.14931E+02
   200    0.56137E+04    0.66868E+00    0.11848E-01   -0.13679E+02
   201    0.56258E+04    0.66925E+00    0.11982E-01   -0.12404E+02
   202    0.56374E+04    0.67069E+00    0.12116E-01   -0.11109E+02
   203    0.56484E+04    0.67306E+00    0.12251E-01   -0.97925E+01
   204    0.56587E+04    0.67639E+00    0.12387E-01   -0.84565E+01
   205    0.56685E+04    0.68070E+00    0.12523E-01   -0.71004E+01
   206    0.56777E+04    0.68605E+00    0.12660E-01   -0.57247E+01
   207    0.56862E+04    0.69245E+00    0.12798E-01   -0.43301E+01
   208    0.56941E+04    0.69997E+00    0.12936E-01   -0.29171E+01
   209    0.57014E+04    0.70861E+00    0.13075E-01   -0.14860E+01
   210    0.57081E+04    0.71844E+00    0.13214E-01   -0.37628E-01
   211    0.57141E+04    0.72946E+00    0.13354E-01    0.14276E+01
   212    0.57195E+04    0.74174E+00    0.13494E-01    0.29091E+01
   213    0.57244E+04    0.75530E+00    0.13635E-01    0.44064E+01
   214    0.57285E+04    0.77015E+00    0.13777E-01    0.59189E+01
   215    0.57321E+04    0.78642E+00    0.13919E-01    0.74455E+01
   216    0.57351E+04    0.80402E+00    0.14061E-01    0.89867E+01
   217    0.57375E+04    0.82302E+00    0.14204E-01    0.10541E+02
   218    0.57392E+04    0.84350E+00    0.14348E-01    0.12108E+02
   219    0.57403E+04    0.86545E+00    0.14492E-01    0.13688E+02
   220    0.57407E+04    0.88896E+00    0.14636E-01    0.15279E+02
   221    0.57406E+04    0.91401E+00    0.14781E-01    0.16881E+02
   222    0.57397E+04    0.94061E+00    0.14926E-01    0.18493E+02
   223    0.57382E+04    0.96891E+00    0.15071E-01    0.20115E+02
   224    0.57362E+04    0.99876E+00    0.15217E-01    0.21746E+02
   225    0.57334E+04    0.10304E+01    0.15364E-01    0.23386E+02
   226    0.57300E+04    0.10636E+01    0.15510E-01    0.25033E+02
   227    0.57260E+04    0.10987E+01    0.15658E-01    0.26688E+02
   228    0.57214E+04    0.11355E+01    0.15805E-01    0.28348E+02
   229    0.57161E+04    0.11741E+01    0.15953E-01    0.30014E+02
   230    0.57102E+04    0.12145E+01    0.16100E-01    0.31686E+02
   231    0.57037E+04    0.12567E+01    0.16249E-01    0.33361E+02
   232    0.56966E+04    0.13009E+01    0.16397E-01    0.35040E+02
