    88    0.23500E+04    0.57446E+00    0.00000E+00   -0.15586E+02    0.10440E-06    0.42125E-03   -0.14267E-06
    89    0.23792E+04    0.58945E+00    0.00000E+00   -0.16199E+02    0.10372E-06    0.41413E-03   -0.19375E-06
    90    0.24086E+04    0.60445E+00    0.00000E+00   -0.16816E+02    0.10303E-06    0.40719E-03   -0.23707E-06
    91    0.24381E+04    0.61944E+00    0.00000E+00   -0.17438E+02    0.10235E-06    0.40043E-03   -0.26875E-06
    92    0.24679E+04    0.63440E+00    0.00000E+00   -0.18065E+02    0.10168E-06    0.39383E-03   -0.28875E-06
    93    0.24979E+04    0.64934E+00    0.00000E+00   -0.18697E+02    0.10101E-06    0.38739E-03   -0.29805E-06
    94    0.25281E+04    0.66422E+00    0.00000E+00   -0.19333E+02    0.10034E-06    0.38111E-03   -0.29759E-06
    95    0.25585E+04    0.67905E+00    0.00000E+00   -0.19972E+02    0.99672E-07    0.37497E-03   -0.28832E-06
    96    0.25891E+04    0.69379E+00    0.00000E+00   -0.20616E+02    0.99011E-07    0.36899E-03   -0.27121E-06
    97    0.26200E+04    0.70846E+00    0.00000E+00   -0.21261E+02    0.98353E-07    0.36314E-03   -0.24719E-06
    98    0.26511E+04    0.72301E+00    0.00000E+00   -0.21910E+02    0.97699E-07    0.35742E-03   -0.21722E-06
    99    0.26824E+04    0.73744E+00    0.00000E+00   -0.22560E+02    0.97049E-07    0.35184E-03   -0.18225E-06
   100    0.27139E+04    0.75175E+00    0.00000E+00   -0.23211E+02    0.96403E-07    0.34638E-03   -0.14323E-06
   101    0.27457E+04    0.76594E+00    0.00000E+00   -0.23864E+02    0.95761E-07    0.34104E-03   -0.10111E-06
   102    0.27776E+04    0.77991E+00    0.00000E+00   -0.24516E+02    0.95123E-07    0.33581E-03   -0.56843E-07
   103    0.28098E+04    0.79373E+00    0.00000E+00   -0.25168E+02    0.94489E-07    0.33070E-03   -0.11367E-07
   104    0.28421E+04    0.80733E+00    0.00000E+00   -0.25818E+02    0.93859E-07    0.32569E-03    0.34367E-07
   105    0.28747E+04    0.82078E+00    0.00000E+00   -0.26468E+02    0.93234E-07    0.32077E-03    0.79412E-07
   106    0.29074E+04    0.83401E+00    0.00000E+00   -0.27115E+02    0.92613E-07    0.31596E-03    0.12282E-06
   107    0.29403E+04    0.84695E+00    0.00000E+00   -0.27759E+02    0.91995E-07    0.31123E-03    0.16365E-06
   108    0.29734E+04    0.85974E+00    0.00000E+00   -0.28401E+02    0.91383E-07    0.30658E-03    0.20096E-06
   109    0.30066E+04    0.87224E+00    0.00000E+00   -0.29038E+02    0.90774E-07    0.30202E-03    0.23379E-06
   110    0.30400E+04    0.88444E+00    0.00000E+00   -0.29671E+02    0.90171E-07    0.29753E-03    0.26121E-06
   111    0.30735E+04    0.89642E+00    0.00000E+00   -0.30299E+02    0.89571E-07    0.29311E-03    0.28250E-06
   112    0.31072E+04    0.90802E+00    0.00000E+00   -0.30922E+02    0.88976E-07    0.28876E-03    0.29788E-06
   113    0.31410E+04    0.91941E+00    0.00000E+00   -0.31540E+02    0.88386E-07    0.28448E-03    0.30779E-06
   114    0.31749E+04    0.93043E+00    0.00000E+00   -0.32150E+02    0.87800E-07    0.28026E-03    0.31269E-06
   115    0.32090E+04    0.94115E+00    0.00000E+00   -0.32753E+02    0.87219E-07    0.27612E-03    0.31303E-06
   116    0.32432E+04    0.95150E+00    0.00000E+00   -0.33349E+02    0.86642E-07    0.27205E-03    0.30924E-06
   117    0.32774E+04    0.96148E+00    0.00000E+00   -0.33937E+02    0.86070E-07    0.26804E-03    0.30177E-06
   118    0.33118E+04    0.97116E+00    0.00000E+00   -0.34517E+02    0.85502E-07    0.26410E-03    0.29108E-06
   119    0.33463E+04    0.98047E+00    0.00000E+00   -0.35087E+02    0.84938E-07    0.26024E-03    0.27760E-06
   120    0.33808E+04    0.98933E+00    0.00000E+00   -0.35647E+02    0.84379E-07    0.25644E-03    0.26179E-06
   121    0.34154E+04    0.99790E+00    0.00000E+00   -0.36198E+02    0.83825E-07    0.25271E-03    0.24409E-06
   122    0.34500E+04    0.10060E+01    0.00000E+00   -0.36737E+02    0.83274E-07    0.24905E-03    0.22495E-06
   123    0.34848E+04    0.10137E+01    0.00000E+00   -0.37265E+02    0.82728E-07    0.24546E-03    0.20480E-06
   124    0.35195E+04    0.10210E+01    0.00000E+00   -0.37781E+02    0.82187E-07    0.24194E-03    0.18411E-06
   125    0.35543E+04    0.10278E+01    0.00000E+00   -0.38284E+02    0.81650E-07    0.23848E-03    0.16330E-06
   126    0.35892E+04    0.10343E+01    0.00000E+00   -0.38775E+02    0.81117E-07    0.23510E-03    0.14283E-06
   127    0.36240E+04    0.10402E+01    0.00000E+00   -0.39253E+02    0.80589E-07    0.23178E-03    0.12314E-06
   128    0.36589E+04    0.10458E+01    0.00000E+00   -0.39715E+02    0.80065E-07    0.22854E-03    0.10467E-06
   129    0.36937E+04    0.10508E+01    0.00000E+00   -0.40164E+02    0.79546E-07    0.22536E-03    0.87880E-07
   130    0.37285E+04    0.10554E+01    0.00000E+00   -0.40597E+02    0.79031E-07    0.22225E-03    0.73200E-07
   131    0.37634E+04    0.10596E+01    0.00000E+00   -0.41015E+02    0.78520E-07    0.21920E-03    0.60976E-07
   132    0.37982E+04    0.10633E+01    0.00000E+00   -0.41416E+02    0.78014E-07    0.21623E-03    0.51134E-07
   133    0.38329E+04    0.10665E+01    0.00000E+00   -0.41802E+02    0.77511E-07    0.21332E-03    0.43498E-07
   134    0.38676E+04    0.10692E+01    0.00000E+00   -0.42170E+02    0.77014E-07    0.21047E-03    0.37894E-07
   135    0.39024E+04    0.10715E+01    0.00000E+00   -0.42520E+02    0.76520E-07    0.20769E-03    0.34146E-07
   136    0.39369E+04    0.10732E+01    0.00000E+00   -0.42852E+02    0.76031E-07    0.20496E-03    0.32078E-07
